task,trial,path,default_idx,safe_low_idx,safe_high_idx,safe_width,safe_width_fraction,near_contained,exact_contained,matched_near_rate,matched_oracle_rate,safe_gain,full_gain,matched_best_gain,safe_minus_matched_gain,default_test_nrmse,safe_best_test_nrmse,full_best_test_nrmse,support_range,spectral_radius_range
lorenz_x,0,leak,9,3,12,10,0.7692307692307693,1,1,1.0,1.0,0.00015361316562815391,0.00015361316562815391,0.00015361316562815391,0.0,0.016169279986706583,0.01601566682107843,0.01601566682107843,0.0,0.0
lorenz_x,0,sparsity,0,0,1,2,0.15384615384615385,1,0,0.4166666666666667,0.16666666666666666,0.0,0.0001811041783503775,-0.008193355514155492,0.008193355514155492,0.02173216612991551,0.02173216612991551,0.021551061951565132,57.999999996495426,0.13884278101407
lorenz_x,1,temperature,2,0,12,13,1.0,1,1,1.0,1.0,0.002501282821553359,0.002501282821553359,0.002501282821553359,0.0,0.010533878009688332,0.008032595188134973,0.008032595188134973,55.17522928533734,0.06887479980985933
lorenz_x,1,gain,2,0,7,8,0.6153846153846154,1,1,1.0,0.5,0.0,0.0,-0.0011424442670775053,0.0011424442670775053,0.0049001985811588005,0.0049001985811588005,0.0049001985811588005,6.769340643586474e-11,1.580938011125602
lorenz_x,1,leak,10,3,12,10,0.7692307692307693,1,1,1.0,0.75,0.0,0.0,-1.3937597803920839e-05,1.3937597803920839e-05,0.009038453769362307,0.009038453769362307,0.009038453769362307,0.0,0.0
lorenz_x,1,sparsity,9,9,12,4,0.3076923076923077,1,0,0.7,0.1,0.004151909239276701,0.0055466663124252216,0.001492702981919532,0.0026592062573571693,0.015683411697968958,0.011531502458692257,0.010136745385543737,57.999999996495426,0.28542685844044
lorenz_x,2,temperature,12,12,12,1,0.07692307692307693,0,0,0.07692307692307693,0.07692307692307693,0.0,0.03808661087003942,-0.019550031387221847,0.019550031387221847,0.08819086758917141,0.08819086758917141,0.05010425671913199,55.316272586045415,0.12398781033205242
lorenz_x,2,gain,0,0,4,5,0.38461538461538464,1,1,0.2222222222222222,0.1111111111111111,0.0,0.0,-0.04209138262189878,0.04209138262189878,0.04490004052465818,0.04490004052465818,0.04490004052465818,6.696154741803184e-11,1.5540491950772033
lorenz_x,2,leak,4,2,8,7,0.5384615384615384,1,1,1.0,0.7142857142857143,0.0,0.0,-0.0055174188181545515,0.0055174188181545515,0.04411026105757904,0.04411026105757904,0.04411026105757904,0.0,0.0
lorenz_x,2,sparsity,12,12,12,1,0.07692307692307693,1,1,0.07692307692307693,0.07692307692307693,0.0,0.0,-0.04502575355329403,0.04502575355329403,0.03576767190678448,0.03576767190678448,0.03576767190678448,57.999999996495426,0.12363619149063199
lorenz_x,3,temperature,4,4,5,2,0.15384615384615385,1,1,0.25,0.16666666666666666,0.0,0.0,-0.024706455248043404,0.024706455248043404,0.016394267171499558,0.016394267171499558,0.016394267171499558,55.25391829525145,0.11422535615768359
lorenz_x,3,gain,0,0,4,5,0.38461538461538464,1,1,0.5555555555555556,0.1111111111111111,0.0,0.0,-0.023588623733651407,0.023588623733651407,0.01481144287287779,0.01481144287287779,0.01481144287287779,6.784262041037437e-11,1.663242059035001
lorenz_x,3,leak,3,2,10,9,0.6923076923076923,1,1,1.0,0.8,0.0,0.0,-0.0002099416053735391,0.0002099416053735391,0.01782479548694935,0.01782479548694935,0.01782479548694935,0.0,0.0
lorenz_x,3,sparsity,12,12,12,1,0.07692307692307693,1,0,0.3076923076923077,0.07692307692307693,0.0,0.0011204337053763863,-0.008262058263669518,0.008262058263669518,0.026523979864576063,0.026523979864576063,0.025403546159199677,57.999999996495426,0.11442432924931367
