config,N,K,task,trial,case_id,window_id,window_start,window_end,safe_width,dashboard_defined,safe_gain,full_gain,positive_safe_gain,safe_dispersion,anchor_spread,local_log_sensitivity
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,17,425,475,3,True,0.0,0.1128958336071455,0,0.11293436671208903,0.2864744768821407,0.6093160957680033
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,18,450,500,3,True,0.0,0.0,0,0.09588955888205536,0.23621100560221664,0.5179327292756023
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,0,0,50,1,False,0.0,0.0,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,1,25,75,1,False,0.0,0.07890128517302297,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,2,50,100,1,False,0.0,0.11481778242026253,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,3,75,125,1,False,0.0,0.01765756508068983,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,4,100,150,1,False,0.0,0.13140029878322934,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,5,125,175,1,False,0.0,0.0712684669822855,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,6,150,200,1,False,0.0,0.05687850368974112,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,7,175,225,1,False,0.0,0.015666700619800356,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,8,200,250,1,False,0.0,0.03907395074120368,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,9,225,275,1,False,0.0,0.0,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,10,250,300,1,False,0.0,0.008939002905243854,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,11,275,325,1,False,0.0,0.0,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,12,300,350,1,False,0.0,0.047808224605052185,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,13,325,375,1,False,0.0,0.07068219600206604,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,14,350,400,1,False,0.0,0.07976303337535462,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,15,375,425,1,False,0.0,0.09426514350910165,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,16,400,450,1,False,0.0,0.11078510215593451,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,17,425,475,1,False,0.0,0.18929286273010815,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,18,450,500,1,False,0.0,0.1384658718988423,0,,,
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,0,0,50,3,True,0.033561122285013845,0.10493708369381805,1,0.12807606228487478,0.33747004092583727,0.735202118903713
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,1,25,75,3,True,0.0,0.04574548312959825,0,0.13711896032820686,0.3565152241720821,0.7425131459520273
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,2,50,100,3,True,0.0,0.0,0,0.16008414092072032,0.4456280544796097,0.8649306273489407
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,3,75,125,3,True,0.015109165175176908,0.1691248231779292,1,0.15559029423086299,0.42601086290581414,0.8325430895117016
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,4,100,150,3,True,0.00888179966714886,0.273806369448097,1,0.14805847820249118,0.36462448983412926,0.7431727866754521
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,5,125,175,3,True,0.08458749670998988,0.17737270278310746,1,0.1499700672275142,0.3502501364858854,0.8008364102347947
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,6,150,200,3,True,0.09220919406745431,0.12027012190499897,1,0.15137564714639373,0.32858020472832694,0.8342358630488449
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,7,175,225,3,True,0.07553637029341653,0.07553637029341653,1,0.13108156412028943,0.3038869018051573,0.7355629688670007
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,8,200,250,3,True,0.016503307052771254,0.10823875228945457,1,0.1384350978812983,0.3611280261283523,0.7741935992661175
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,9,225,275,3,True,0.0,0.13383945312321743,0,0.13976631410965729,0.3602859826956286,0.7902027779692522
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,10,250,300,3,True,0.0,0.038956085407161556,0,0.13587823232589982,0.3304918534300651,0.8110291588009393
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,11,275,325,3,True,0.015069792755021516,0.07877862826871662,1,0.15472753265197195,0.3719049157518311,0.8526456313682893
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,12,300,350,3,True,0.056172223804210386,0.11758136347421,1,0.13184197195367894,0.3134284867681263,0.7085564454147576
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,13,325,375,3,True,0.013270750467407222,0.01976279245611079,1,0.12883849923377957,0.3034554810977095,0.7246642290088747
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,14,350,400,3,True,0.0,0.0,0,0.1269442599503961,0.30457907389715877,0.7042463596189046
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,15,375,425,3,True,0.013145129132387967,0.013145129132387967,1,0.10580776528790495,0.2501526303671041,0.592217679718878
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,16,400,450,3,True,0.009993057257019156,0.04669035448497716,1,0.11932996933596854,0.29416470543600964,0.6419137455536355
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,17,425,475,3,True,0.0006796660363329599,0.06968412570279459,1,0.12552690509908934,0.30550126383991316,0.6791764423252197
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,18,450,500,3,True,0.008261322922633152,0.03789553992232064,1,0.0972877178782764,0.22457435476071236,0.5608127745270073
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,0,0,50,2,True,0.0,0.0042911970637447006,0,0.08485468847127481,0.21375429831082005,0.6788559675607126
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,1,25,75,2,True,0.0,0.0,0,0.10022983527479191,0.26031107759364414,0.8267142688735347
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,2,50,100,2,True,0.0,0.059466687252704986,0,0.10852379101194103,0.26884054704109805,0.8538027591649029
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,3,75,125,2,True,0.016860370076540954,0.016860370076540954,1,0.08248403580369469,0.21118295509352836,0.670689714523934
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,4,100,150,2,True,0.0,0.049533634367027624,0,0.08930278604258336,0.23504295514045417,0.7464659845023823
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,5,125,175,2,True,0.0,0.13177041165329617,0,0.13089059178408255,0.3248576130869938,1.0317057060109265
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,6,150,200,2,True,0.014914728808612443,0.06384066817814138,1,0.12912043449908617,0.32343624334954124,1.0271916198100643
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,7,175,225,2,True,0.06305573779588813,0.07653698774076101,1,0.0999412936012293,0.24074433009545837,0.7645728129595946
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,8,200,250,2,True,0.09584517188396657,0.16866252122116032,1,0.09453051355111856,0.2311360241352097,0.7340580776265095
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,9,225,275,2,True,0.08618360890292909,0.21109065183388587,1,0.10330467830572022,0.26252057366227827,0.8337313422299412
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,10,250,300,2,True,0.06821252991484483,0.16063637055579205,1,0.10830374034583432,0.2611394656198349,0.8293451219580315
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,11,275,325,2,True,0.02217678947023327,0.09821733093738577,1,0.10793406998771043,0.26440147614842197,0.8397048449253666
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,12,300,350,2,True,0.0,0.06127575512192762,0,0.1331355654286651,0.3279952713239391,1.0416705022051957
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,13,325,375,2,True,0.0,0.0,0,0.1418435021602955,0.3619103520846813,1.1493804062711013
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,14,350,400,2,True,0.0,0.1215867144777979,0,0.12386622122541065,0.32244265651066306,1.0240361166917997
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,15,375,425,2,True,0.0,0.07228265213529328,0,0.10895843814434535,0.25612428063628817,0.8134175439799224
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,16,400,450,2,True,0.0,0.14363317956125998,0,0.09014083208409787,0.22336215156734884,0.7093692651654142
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,17,425,475,2,True,0.08588848118376458,0.41178510237338484,1,0.0970058866438443,0.2685449985027802,0.8528641352844644
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,18,450,500,2,True,0.1281903152174404,0.36920045345051533,1,0.12299023758324935,0.3247599121197605,1.0313954203924998
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,0,0,50,1,False,0.0,0.05840759321005984,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,1,25,75,1,False,0.0,0.03117041353344996,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,2,50,100,1,False,0.0,0.0,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,3,75,125,1,False,0.0,0.0,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,4,100,150,1,False,0.0,0.04091516333320455,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,5,125,175,1,False,0.0,0.09554722241269553,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,6,150,200,1,False,0.0,0.05472823262307569,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,7,175,225,1,False,0.0,0.01701763363000408,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,8,200,250,1,False,0.0,0.0,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,9,225,275,1,False,0.0,0.09204609271897451,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,10,250,300,1,False,0.0,0.07857433535665276,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,11,275,325,1,False,0.0,0.025167604318385717,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,12,300,350,1,False,0.0,0.09603958586024564,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,13,325,375,1,False,0.0,0.057527170345266,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,14,350,400,1,False,0.0,0.11099045110698863,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,15,375,425,1,False,0.0,0.09886158446776017,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,16,400,450,1,False,0.0,0.10210784271696494,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,17,425,475,1,False,0.0,0.028253092268610447,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,0,memory_d10__trial0,18,450,500,1,False,0.0,0.00535581630919757,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,0,0,50,1,False,0.0,0.07436673087918377,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,1,25,75,1,False,0.0,0.0,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,2,50,100,1,False,0.0,0.07341875476367021,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,3,75,125,1,False,0.0,0.14596430000291305,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,4,100,150,1,False,0.0,0.15350710786295707,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,5,125,175,1,False,0.0,0.07657123416531986,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,6,150,200,1,False,0.0,0.08964388859901418,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,7,175,225,1,False,0.0,0.08264322830637472,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,8,200,250,1,False,0.0,0.1360727286142096,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,9,225,275,1,False,0.0,0.04888147842201285,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,10,250,300,1,False,0.0,0.02220122215327902,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,11,275,325,1,False,0.0,0.14525140582886237,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,12,300,350,1,False,0.0,0.07749470007735215,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,13,325,375,1,False,0.0,0.025602288273615215,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,14,350,400,1,False,0.0,0.02277220212224107,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,15,375,425,1,False,0.0,0.12043200191752668,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,16,400,450,1,False,0.0,0.08696507981059687,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,17,425,475,1,False,0.0,0.04564991948016439,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,1,memory_d10__trial1,18,450,500,1,False,0.0,0.040896493213216534,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,0,0,50,4,True,0.0,0.0,0,0.21767116144262746,0.5848881954443127,0.9087251978232812
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,1,25,75,4,True,0.007508586177857657,0.0674165981703514,1,0.2118038391773549,0.5578730008866782,0.8929766036469337
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,2,50,100,4,True,0.07534526013401421,0.07534526013401421,1,0.2233746231397187,0.59638687220195,0.894507184527492
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,3,75,125,4,True,0.06321073058001403,0.06321073058001403,1,0.23885355278602138,0.6484604205185486,0.9901054599717445
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,4,100,150,4,True,0.0718240643044129,0.1154993526769661,1,0.2448172112718261,0.6591075703048364,1.0541161800419558
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,5,125,175,4,True,0.05640293717997413,0.16687316976514194,1,0.24343069554734675,0.6134866839737989,1.0307480958973947
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,6,150,200,4,True,0.11665383794331152,0.15281168015669377,1,0.25287397740870776,0.610136571378018,1.1274687573853586
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,7,175,225,4,True,0.11209828917617348,0.14397571267992348,1,0.24233056702695122,0.5652891216532584,1.0965562258703603
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,8,200,250,4,True,0.05922486967345586,0.05922486967345586,1,0.20992292428912745,0.48101136807593203,0.916711614177276
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,9,225,275,4,True,0.02182854797181677,0.02182854797181677,1,0.21089248219948106,0.5026635892452671,0.8836810410498241
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,10,250,300,4,True,0.024807911551373407,0.024807911551373407,1,0.21418172990403977,0.503139852794511,0.9057380867699161
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,11,275,325,4,True,0.05041439586435659,0.05041439586435659,1,0.2132485580164291,0.52213527378901,0.8934141967767973
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,12,300,350,4,True,0.10005760072516301,0.10005760072516301,1,0.21880026431381167,0.5733282720797285,0.8733046608712455
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,13,325,375,4,True,0.13045064351985547,0.13045064351985547,1,0.21724365132836726,0.5851877249099448,0.9064774257841366
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,14,350,400,4,True,0.07189315428426701,0.07189315428426701,1,0.2076044621957719,0.5292687505627396,0.8949748523448334
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,15,375,425,4,True,0.11142609628477362,0.11142609628477362,1,0.22229092144746446,0.5575801509392486,0.8942887764552934
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,16,400,450,4,True,0.08846090293779896,0.1316316825620364,1,0.2166584687423095,0.5418430390062687,0.8947898551547029
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,17,425,475,4,True,0.01794592460749911,0.02498996474357873,1,0.1920975126780854,0.4587842068792022,0.8678593316553327
N150_K13_larger_reservoir,150,13,memory_d10,2,memory_d10__trial2,18,450,500,4,True,0.05923061506642491,0.05923061506642491,1,0.20891401643474955,0.5009128089796018,0.9454305647192518
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,0,0,50,1,False,0.0,0.07782933735972142,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,1,25,75,1,False,0.0,0.014196975112628685,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,2,50,100,1,False,0.0,0.04377094381296842,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,3,75,125,1,False,0.0,0.05442916902254813,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,4,100,150,1,False,0.0,0.1259019811816665,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,5,125,175,1,False,0.0,0.07340923963869705,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,6,150,200,1,False,0.0,0.00238862410847851,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,7,175,225,1,False,0.0,0.0,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,8,200,250,1,False,0.0,0.06072398756127756,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,9,225,275,1,False,0.0,0.033501830085645556,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,10,250,300,1,False,0.0,0.02651459043879889,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,11,275,325,1,False,0.0,0.10014893209858644,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,12,300,350,1,False,0.0,0.022469842962552167,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,13,325,375,1,False,0.0,0.0,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,14,350,400,1,False,0.0,0.0752509945094123,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,15,375,425,1,False,0.0,0.09014016132672126,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,16,400,450,1,False,0.0,0.06312490482689764,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,17,425,475,1,False,0.0,0.08532174612468296,0,,,
N150_K13_larger_reservoir,150,13,memory_d10,3,memory_d10__trial3,18,450,500,1,False,0.0,0.07599351614796501,0,,,
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,0,0,50,2,True,0.0016570874885022402,0.09157593121031704,1,0.05834815485396514,0.15137044839801836,0.4807329397321135
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,1,25,75,2,True,0.0,0.07924497100176764,0,0.08179781360741382,0.20916529706722822,0.664281893944537
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,2,50,100,2,True,0.0,0.05246151829235035,0,0.09718606726666967,0.24081505478338358,0.7647974254087068
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,3,75,125,2,True,0.0,0.0,0,0.08354501136534741,0.21704383795253032,0.68930311942596
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,4,100,150,2,True,0.0,0.05140733739370629,0,0.08316446909337018,0.21888678820388616,0.6951560907389915
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,5,125,175,2,True,0.0,0.16031010614978303,0,0.090554641660591,0.23186809165389405,0.7363830292538848
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,6,150,200,2,True,0.004008253917229143,0.02765229899285715,1,0.07768798834795121,0.1988250422699477,0.6314425839016341
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,7,175,225,2,True,0.0,0.0,0,0.07245158115451426,0.17870943232012057,0.5675580119258828
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,8,200,250,2,True,0.0,0.004329083921220778,0,0.07952094667370514,0.19260536246856325,0.6116896863793253
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,9,225,275,2,True,0.0,0.022158739533871707,0,0.07827563798333988,0.1988894247262861,0.6316470542446257
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,10,250,300,2,True,0.0,0.10731092803373954,0,0.07372978341160387,0.19396598162571002,0.6160108366051018
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,11,275,325,2,True,0.0,0.0816781590492282,0,0.07906356015419765,0.19863998659835863,0.630854871055708
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,12,300,350,2,True,0.0,0.04896855915726506,0,0.07930344612092821,0.19996113219522574,0.6350506583663597
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,13,325,375,2,True,0.0,0.04245583080994619,0,0.07063432718091393,0.18034510842008872,0.572752707378721
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,14,350,400,2,True,0.0,0.042958431099144656,0,0.07376938568030038,0.19256135563503074,0.6115499263754653
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,15,375,425,2,True,0.0,0.07133557743588181,0,0.07524499814710796,0.19243964779748704,0.6111633980461247
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,16,400,450,2,True,0.014735872035622544,0.03607594948728332,1,0.08070910490801668,0.19638513729042145,0.6236937616850909
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,17,425,475,2,True,0.03087219640758343,0.03087219640758343,1,0.07752866996722521,0.18905928466012625,0.6004278025214781
N150_K13_larger_reservoir,150,13,narma10,0,narma10__trial0,18,450,500,2,True,0.0,0.0,0,0.06901778906562236,0.17356578697002772,0.5512224604608591
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,0,0,50,1,False,0.0,0.10154700028136648,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,1,25,75,1,False,0.0,0.12102582431064884,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,2,50,100,1,False,0.0,0.07630413639982248,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,3,75,125,1,False,0.0,0.04479647612261339,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,4,100,150,1,False,0.0,0.10730048508412648,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,5,125,175,1,False,0.0,0.10219221375162535,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,6,150,200,1,False,0.0,0.0388102897084136,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,7,175,225,1,False,0.0,0.12392062709093976,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,8,200,250,1,False,0.0,0.07711965024847933,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,9,225,275,1,False,0.0,0.0,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,10,250,300,1,False,0.0,0.0,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,11,275,325,1,False,0.0,0.0,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,12,300,350,1,False,0.0,0.022089531245970684,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,13,325,375,1,False,0.0,0.1033331244852454,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,14,350,400,1,False,0.0,0.03225232114239773,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,15,375,425,1,False,0.0,0.0,0,,,
