config,N,K,task,trial,point_idx,tau,val_nrmse,test_nrmse,val_score,test_score
N150_K13_larger_reservoir,150,13,narma10,2,7,0.7249819385087718,0.7102063602875407,0.6422324484114867,-0.7102063602875407,-0.6422324484114867
N150_K13_larger_reservoir,150,13,narma10,2,8,0.9932883883792685,0.6525358440375755,0.635584196175425,-0.6525358440375755,-0.635584196175425
N150_K13_larger_reservoir,150,13,narma10,2,9,1.3608915892697748,0.6896738442800323,0.6886526854392211,-0.6896738442800323,-0.6886526854392211
N150_K13_larger_reservoir,150,13,narma10,2,10,1.864539985982451,0.7121287411556722,0.6854569167219202,-0.7121287411556722,-0.6854569167219202
N150_K13_larger_reservoir,150,13,narma10,2,11,2.554582148011408,0.6931962686752455,0.6729586645858325,-0.6931962686752455,-0.6729586645858325
N150_K13_larger_reservoir,150,13,narma10,2,12,3.5,0.6810405736502136,0.6585991145197325,-0.6810405736502136,-0.6585991145197325
N150_K13_larger_reservoir,150,13,narma10,3,0,0.07999999999999999,0.651144229480888,0.652719975317044,-0.651144229480888,-0.652719975317044
N150_K13_larger_reservoir,150,13,narma10,3,1,0.1096069665318704,0.6402962060455907,0.6496218696941601,-0.6402962060455907,-0.6496218696941601
N150_K13_larger_reservoir,150,13,narma10,3,2,0.15017108890398193,0.6394155223061165,0.6434653463251964,-0.6394155223061165,-0.6434653463251964
N150_K13_larger_reservoir,150,13,narma10,3,3,0.20574746894441603,0.634988659913702,0.6609531014254583,-0.634988659913702,-0.6609531014254583
N150_K13_larger_reservoir,150,13,narma10,3,4,0.28189194928259564,0.6529978220795768,0.6868509908249989,-0.6529978220795768,-0.6868509908249989
N150_K13_larger_reservoir,150,13,narma10,3,5,0.38621651813276453,0.6950427492087905,0.7005997161268928,-0.6950427492087905,-0.7005997161268928
N150_K13_larger_reservoir,150,13,narma10,3,6,0.529150262212918,0.6553858852097384,0.6954398262999666,-0.6553858852097384,-0.6954398262999666
N150_K13_larger_reservoir,150,13,narma10,3,7,0.7249819385087718,0.6295353048925132,0.6601590043162932,-0.6295353048925132,-0.6601590043162932
N150_K13_larger_reservoir,150,13,narma10,3,8,0.9932883883792685,0.6729586358654208,0.6958766332844676,-0.6729586358654208,-0.6958766332844676
N150_K13_larger_reservoir,150,13,narma10,3,9,1.3608915892697748,0.6216171526151444,0.6676366091936637,-0.6216171526151444,-0.6676366091936637
N150_K13_larger_reservoir,150,13,narma10,3,10,1.864539985982451,0.6001039670670457,0.6341149842458047,-0.6001039670670457,-0.6341149842458047
N150_K13_larger_reservoir,150,13,narma10,3,11,2.554582148011408,0.601084989646753,0.6440151576351227,-0.601084989646753,-0.6440151576351227
N150_K13_larger_reservoir,150,13,narma10,3,12,3.5,0.5928838661550155,0.6363476920839386,-0.5928838661550155,-0.6363476920839386
N150_K13_larger_reservoir,150,13,lorenz_x,0,0,0.07999999999999999,0.011870805378016486,0.015166330016082436,-0.011870805378016486,-0.015166330016082436
N150_K13_larger_reservoir,150,13,lorenz_x,0,1,0.1096069665318704,0.011495655414816177,0.015310533070460649,-0.011495655414816177,-0.015310533070460649
N150_K13_larger_reservoir,150,13,lorenz_x,0,2,0.15017108890398193,0.012970340939777985,0.014653988210670718,-0.012970340939777985,-0.014653988210670718
N150_K13_larger_reservoir,150,13,lorenz_x,0,3,0.20574746894441603,0.013379515499447658,0.016329876053274617,-0.013379515499447658,-0.016329876053274617
N150_K13_larger_reservoir,150,13,lorenz_x,0,4,0.28189194928259564,0.013525718771554408,0.01750581270928123,-0.013525718771554408,-0.01750581270928123
N150_K13_larger_reservoir,150,13,lorenz_x,0,5,0.38621651813276453,0.026824683584506168,0.03463644704916661,-0.026824683584506168,-0.03463644704916661
N150_K13_larger_reservoir,150,13,lorenz_x,0,6,0.529150262212918,0.02006330229624434,0.025314666498005355,-0.02006330229624434,-0.025314666498005355
N150_K13_larger_reservoir,150,13,lorenz_x,0,7,0.7249819385087718,0.021967610775951576,0.029422787088099665,-0.021967610775951576,-0.029422787088099665
N150_K13_larger_reservoir,150,13,lorenz_x,0,8,0.9932883883792685,0.01954050732526444,0.03098308059078504,-0.01954050732526444,-0.03098308059078504
N150_K13_larger_reservoir,150,13,lorenz_x,0,9,1.3608915892697748,0.021934905899816684,0.03698939298283723,-0.021934905899816684,-0.03698939298283723
N150_K13_larger_reservoir,150,13,lorenz_x,0,10,1.864539985982451,0.020448665805703866,0.02674163690028624,-0.020448665805703866,-0.02674163690028624
N150_K13_larger_reservoir,150,13,lorenz_x,0,11,2.554582148011408,0.023401879818428454,0.03427098990103353,-0.023401879818428454,-0.03427098990103353
N150_K13_larger_reservoir,150,13,lorenz_x,0,12,3.5,0.02823808178943059,0.044418617359079524,-0.02823808178943059,-0.044418617359079524
N150_K13_larger_reservoir,150,13,lorenz_x,1,0,0.07999999999999999,0.005057369531649207,0.006355480855009238,-0.005057369531649207,-0.006355480855009238
N150_K13_larger_reservoir,150,13,lorenz_x,1,1,0.1096069665318704,0.005597734799367547,0.00642536331127942,-0.005597734799367547,-0.00642536331127942
N150_K13_larger_reservoir,150,13,lorenz_x,1,2,0.15017108890398193,0.007236267699528703,0.009032145940666581,-0.007236267699528703,-0.009032145940666581
N150_K13_larger_reservoir,150,13,lorenz_x,1,3,0.20574746894441603,0.006621098422342049,0.008271908695955505,-0.006621098422342049,-0.008271908695955505
N150_K13_larger_reservoir,150,13,lorenz_x,1,4,0.28189194928259564,0.007732851069803895,0.007809796855703472,-0.007732851069803895,-0.007809796855703472
N150_K13_larger_reservoir,150,13,lorenz_x,1,5,0.38621651813276453,0.011500028067198674,0.010332676348590145,-0.011500028067198674,-0.010332676348590145
N150_K13_larger_reservoir,150,13,lorenz_x,1,6,0.529150262212918,0.0064195125724708715,0.007630231706303742,-0.0064195125724708715,-0.007630231706303742
N150_K13_larger_reservoir,150,13,lorenz_x,1,7,0.7249819385087718,0.006638093927905558,0.008461051308295262,-0.006638093927905558,-0.008461051308295262
N150_K13_larger_reservoir,150,13,lorenz_x,1,8,0.9932883883792685,0.005772907708600968,0.009091020039265964,-0.005772907708600968,-0.009091020039265964
N150_K13_larger_reservoir,150,13,lorenz_x,1,9,1.3608915892697748,0.006114441513622776,0.010431903770833062,-0.006114441513622776,-0.010431903770833062
N150_K13_larger_reservoir,150,13,lorenz_x,1,10,1.864539985982451,0.006279959569554238,0.010004179240856373,-0.006279959569554238,-0.010004179240856373
N150_K13_larger_reservoir,150,13,lorenz_x,1,11,2.554582148011408,0.0064143776947664655,0.011851563655529244,-0.0064143776947664655,-0.011851563655529244
N150_K13_larger_reservoir,150,13,lorenz_x,1,12,3.5,0.00797055221635672,0.013860792898717613,-0.00797055221635672,-0.013860792898717613
N150_K13_larger_reservoir,150,13,lorenz_x,2,0,0.07999999999999999,0.02247000511633275,0.048143185230619216,-0.02247000511633275,-0.048143185230619216
N150_K13_larger_reservoir,150,13,lorenz_x,2,1,0.1096069665318704,0.029302670317589395,0.07421919350045147,-0.029302670317589395,-0.07421919350045147
N150_K13_larger_reservoir,150,13,lorenz_x,2,2,0.15017108890398193,0.032267044000132375,0.0825107125678543,-0.032267044000132375,-0.0825107125678543
N150_K13_larger_reservoir,150,13,lorenz_x,2,3,0.20574746894441603,0.0267945861456288,0.08918562966353506,-0.0267945861456288,-0.08918562966353506
N150_K13_larger_reservoir,150,13,lorenz_x,2,4,0.28189194928259564,0.026050420045431358,0.09333820925261711,-0.026050420045431358,-0.09333820925261711
N150_K13_larger_reservoir,150,13,lorenz_x,2,5,0.38621651813276453,0.02435484788209836,0.047104694342731596,-0.02435484788209836,-0.047104694342731596
N150_K13_larger_reservoir,150,13,lorenz_x,2,6,0.529150262212918,0.023352363449739046,0.04495116053105705,-0.023352363449739046,-0.04495116053105705
N150_K13_larger_reservoir,150,13,lorenz_x,2,7,0.7249819385087718,0.02038694236646365,0.03758460918221105,-0.02038694236646365,-0.03758460918221105
N150_K13_larger_reservoir,150,13,lorenz_x,2,8,0.9932883883792685,0.03657931266409881,0.056675111509759686,-0.03657931266409881,-0.056675111509759686
N150_K13_larger_reservoir,150,13,lorenz_x,2,9,1.3608915892697748,0.029468011694375195,0.05202933297762508,-0.029468011694375195,-0.05202933297762508
N150_K13_larger_reservoir,150,13,lorenz_x,2,10,1.864539985982451,0.035030578344001126,0.05804134511432754,-0.035030578344001126,-0.05804134511432754
N150_K13_larger_reservoir,150,13,lorenz_x,2,11,2.554582148011408,0.04200945363274107,0.07449923884829622,-0.04200945363274107,-0.07449923884829622
N150_K13_larger_reservoir,150,13,lorenz_x,2,12,3.5,0.03985445017742903,0.06818859059704754,-0.03985445017742903,-0.06818859059704754
N150_K13_larger_reservoir,150,13,lorenz_x,3,0,0.07999999999999999,0.06252281331593201,0.06450437157364582,-0.06252281331593201,-0.06450437157364582
N150_K13_larger_reservoir,150,13,lorenz_x,3,1,0.1096069665318704,0.058732889204042196,0.099382913899373,-0.058732889204042196,-0.099382913899373
N150_K13_larger_reservoir,150,13,lorenz_x,3,2,0.15017108890398193,0.04431051285426723,0.11752054113260776,-0.04431051285426723,-0.11752054113260776
N150_K13_larger_reservoir,150,13,lorenz_x,3,3,0.20574746894441603,0.05232868063186987,0.12904431696107527,-0.05232868063186987,-0.12904431696107527
N150_K13_larger_reservoir,150,13,lorenz_x,3,4,0.28189194928259564,0.038104820152185165,0.0622205515241728,-0.038104820152185165,-0.0622205515241728
N150_K13_larger_reservoir,150,13,lorenz_x,3,5,0.38621651813276453,0.02825175525543748,0.03440985280739844,-0.02825175525543748,-0.03440985280739844
N150_K13_larger_reservoir,150,13,lorenz_x,3,6,0.529150262212918,0.03321102144769981,0.03216742341562969,-0.03321102144769981,-0.03216742341562969
N150_K13_larger_reservoir,150,13,lorenz_x,3,7,0.7249819385087718,0.0369258053088738,0.033130963577715195,-0.0369258053088738,-0.033130963577715195
N150_K13_larger_reservoir,150,13,lorenz_x,3,8,0.9932883883792685,0.04712670631398139,0.03869726482476029,-0.04712670631398139,-0.03869726482476029
N150_K13_larger_reservoir,150,13,lorenz_x,3,9,1.3608915892697748,0.036087016535055326,0.0295308176436799,-0.036087016535055326,-0.0295308176436799
N150_K13_larger_reservoir,150,13,lorenz_x,3,10,1.864539985982451,0.04331090078497655,0.03845001760897807,-0.04331090078497655,-0.03845001760897807
N150_K13_larger_reservoir,150,13,lorenz_x,3,11,2.554582148011408,0.032837753806020546,0.02879891921609953,-0.032837753806020546,-0.02879891921609953
N150_K13_larger_reservoir,150,13,lorenz_x,3,12,3.5,0.029415800156086958,0.0256979276725155,-0.029415800156086958,-0.0256979276725155
